,id,brand,name,price,price_sign,currency,image_link,product_link,website_link,description,rating,category,product_type,tag_list,created_at,updated_at,product_api_url,api_featured_image,product_colors
38,464,annabelle,Annabelle Blush ,7.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/0af800d01a052da93b9145fb59f849ba_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/annabelle-blush_108726.html,https://well.ca,"Annabelle Blush has a weightless and velvety texture that makes it easy to apply and
 perfectly blendable. Perfect to get a healthy and youthful look! ",,powder,blush,[],2016-10-01T18:35:24.089Z,2017-12-23T21:08:46.649Z,http://makeup-api.herokuapp.com/api/v1/products/464.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/464/original/data?1514063326,"[{'hex_value': '#C97E79', 'colour_name': 'Hibicus '}, {'hex_value': '#D999AA', 'colour_name': 'Lotus '}, {'hex_value': '#D68D98', 'colour_name': 'Peony '}, {'hex_value': '#DB92A6', 'colour_name': 'Rosebud '}, {'hex_value': '#C9888C', 'colour_name': 'Spring '}]"
39,463,nyx,NYX High Definition Blush,7.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/e4842a84c9c0522ba29f1a856d841b1c_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/nyx-high-definition-blush_118146.html,https://well.ca,This NYX High Definition Blush is a high definition lightweight blush that blends evenly.  This vibrant and silky blush delivers a beautiful flush of colour and is paraben free. ,4.0,powder,blush,[],2016-10-01T18:35:22.411Z,2017-12-23T21:08:46.552Z,http://makeup-api.herokuapp.com/api/v1/products/463.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/463/original/data?1514063326,"[{'hex_value': '#D27267', 'colour_name': 'Amber '}, {'hex_value': '#C58A68', 'colour_name': 'Beach Babe '}, {'hex_value': '#F0404E', 'colour_name': 'Crimson '}, {'hex_value': '#F66341', 'colour_name': 'Double Dare '}, {'hex_value': '#E54775', 'colour_name': 'Electro '}, {'hex_value': '#F27A82', 'colour_name': 'Hamptons '}, {'hex_value': '#D3766C', 'colour_name': 'Intuition '}, {'hex_value': '#F6A083', 'colour_name': 'Soft Spoken '}, {'hex_value': '#FE836C', 'colour_name': 'Summer '}, {'hex_value': '#A57762', 'colour_name': 'Taupe '}]"
40,460,cargo cosmetics,Cargo Cosmetics Swimmables Water Resistant Blush,29.0,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/0909a58a190eceee8bd042d9fc80b047_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/cargo-cosmetics-swimmables-water_87611.html,https://well.ca,"Cargo Cosmetics Swimmables Water Resistant Blush is a sweatproof, weatherproof blush has been tested by the make-up 
artists for Dancing With The Stars on the latest live tour.It's longwearing formula 
withstands moisture so you don’t have to fuss with re-application. 
Specially formulated with a unique silicone-coated powder that provides 
better adhesion to the skin and withstands water.  


Features:
Silicone coated pigments provide better adhesion to skin and withstand waterL-lysine , an amino acid found naturally in the skin, increases the 
long wearing and water resistant properties because of its natural 
affinity to skinShade Range: Ingredients: Talc, Octyldodecyl Stearate, Lauroyl Lysine, Dimethicone, Zinc Stearate,
 Methicone, Sodium Benzoate, Sodium Dehydroacetate, Benzethonium 
Chloride, Tocopheryl Acetate. May Contain: (+/-): Mica (CI 77019), 
Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499),
 Bismuth Oxychloride (CI 77163), Ultramarines (CI 77007), Manganese 
Violet (CI 77742), Red 7 Lake (CI 15850:1), Red 30 Lake (CI 73360), Red 
27 Lake (CI 45410), Yellow 5 Lake (CI 19140).",5.0,powder,blush,[],2016-10-01T18:35:18.593Z,2017-12-23T21:08:46.309Z,http://makeup-api.herokuapp.com/api/v1/products/460.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/460/original/data?1514063326,"[{'hex_value': '#EB9A96', 'colour_name': 'Bali (Medium Rose Pink) '}, {'hex_value': '#F390AC', 'colour_name': 'Ibiza (Shimmering Hot Pink) '}]"
41,459,mineral fusion,Mineral Fusion Blush,32.0,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/f1c6dea6717aeaa8796a5f62992d8979_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/mineral-fusion-blush_91619.html,https://well.ca,"Mineral Fusion Blush features luxuriously silky, triple-milled minerals that offer a natural flush of color to brighten the complexion and create a healthy, youthful glow. Includes a powerful blend of Pomegranate, White Tea, Red Tea and Sea Kelp, plus Vitamins C and E that defend skin against free radical damage for a healthy radiance. Free of Gluten, Parabens, Artificial Colors, Fragrances and Talc. Never-tested on animals. Hypo-allergenic.Ingredients: Mica, Zinc Stearate, Octyldodecyl Stearoyl Stearate, Titanium Dioxide (CI 77891), Caprylic/Capric Triglyceride, Tocopheryl Acetate (Vitamin E), Ascorbyl Palmitate (Vitamin C), Camellia Sinensis (White Tea) Leaf Extract, Aspalathus Linearis (Rooibos Red Tea) Leaf Extract, Punica Granatum (Pomegranate) Extract, Vitis Vinifera (Grape) Seed Extract, Laminaria Ochroleuca (Sea Kelp) Extract, Aloe Barbadensis (Aloe Vera) Extract, Lauroyl Lysine, Sambucus Nigra Fruit (Elderberry), Phenoxyethanol. MAY CONTAIN (+/-): Iron Oxides (CI 77491, 77492, 77499), Carmine (CI 75470), Ultramarine (CI 77007), Manganese Violet (CI 77742). ",5.0,powder,blush,"['Gluten Free', 'Natural']",2016-10-01T18:35:16.184Z,2017-12-23T21:08:41.903Z,http://makeup-api.herokuapp.com/api/v1/products/459.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/459/original/data?1514063321,"[{'hex_value': '#BC7070', 'colour_name': 'Airy - Shimmering Mauve '}, {'hex_value': '#C88481', 'colour_name': 'Creation - Matte Rosy-pink '}, {'hex_value': '#E4958E', 'colour_name': 'Flashy - Matte Coral '}]"
42,458,covergirl,CoverGirl Clean Glow Blush ,8.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/bb0b0c2057205b8e39823c5c7fc6af45_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-clean-glow-blush_78621.html,https://well.ca,"Complete your Clean® look with a flush of lightweight, blendable color. 
This versatile 3-in-1 multi-shade compact lets you customize your color 
to create a radiant effect. Use just one color or all three!Features: 3-in-1 multi-shade compactLightweight, blendable flush of colorClean and natural lookHow to Apply:  Begin with the contour, or darkest, shade in your palette and apply to the hollow space below your cheekbones.
Apply the medium shade to the apples of your cheeks and sweep upwards toward the hairline.
For a youthful glow, highlight the tops of your cheeks with the lightest shade.
                            ",5.0,powder,blush,[],2016-10-01T18:35:15.008Z,2017-12-23T21:08:40.969Z,http://makeup-api.herokuapp.com/api/v1/products/458.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/458/original/data?1514063320,[]
43,457,covergirl,CoverGirl Clean Glow Blush,8.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/48492123aba0c6d096945d57a070361d_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-clean-glow-blush_78620.html,https://well.ca,"Complete your Clean® look with a flush of lightweight, blendable color. 
This versatile 3-in-1 multi-shade compact lets you customize your color 
to create a radiant effect. Use just one color or all three!Features: 3-in-1 multi-shade compactLightweight, blendable flush of colorClean and natural lookHow to Apply:  Begin with the contour, or darkest, shade in your palette and apply to the hollow space below your cheekbones.
Apply the medium shade to the apples of your cheeks and sweep upwards toward the hairline.
For a youthful glow, highlight the tops of your cheeks with the lightest shade.
                            ",,powder,blush,[],2016-10-01T18:35:14.369Z,2017-12-23T20:51:33.617Z,http://makeup-api.herokuapp.com/api/v1/products/457.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/457/original/data?1514062293,[]
44,456,physicians formula,Physicians Formula Nude Wear Glowing Nude Blush,15.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/8df6f68abe9f6bf47546254706f54e37_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/physicians-formula-nude-wear-glowing_90087.html,https://well.ca,"This natural, luxurious blush is so lightweight you'll never even feel it. Sheer coverage with a hint of luminosity delivers a lit-from-within blushing glow.Airy formula boosts skins natural luminosity, and allows skin’s natural radiance and color to shine through. A perfect blend of blush and complexion boosting tones brighten and enhance skin tone while adding a touch of naturally radiant color.Hypoallergenic. Fragrance-Free. Gluten Free. Paraben-Free. Non-Comedogenic. Dermatologist approved. ",4.0,powder,blush,['Gluten Free'],2016-10-01T18:35:13.466Z,2017-12-23T20:51:32.291Z,http://makeup-api.herokuapp.com/api/v1/products/456.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/456/original/open-uri20171223-4-c79x3p?1514062292,[]
45,455,covergirl,CoverGirl Cheekers Blush ,6.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/d095a226cf2698dba1eba4c6e2ce9896_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-cheekers-blush_74131.html,https://well.ca,"Blush's basic rules—it has to be easy, and it has to look natural. 
That's Cheekers. Each portable mini-compact gives you a sheer blush that
 goes on to stay true, stay for hours. It's the way to glow!Features: Stays for hoursEasy and naturalDermatologically-tested",5.0,powder,blush,[],2016-10-01T18:35:11.890Z,2017-12-23T20:51:21.297Z,http://makeup-api.herokuapp.com/api/v1/products/455.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/455/original/data?1514062281,[]
46,454,e.l.f.,e.l.f. Studio Blush Palette Dark,9.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/73da123512d4ca1f2aebf5149e065d86_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/elf-studio-blush-palette-dark_99359.html,https://well.ca,"This beautiful blush palette holds 4 gorgeous shades to mix and match 
throughout the year for a custom blended color. Great for contouring, 
shading, sculpting, and highlighting, these silky smooth blushes create a
 beautiful pigmented glow. With a mixture of complimentary matte and 
shimmer finishes, you can achieve a professional look every time.Ingredients: Mica, Talc, Ethylhexyl Palmitate, Silica, Nylon-12, PTFE, Zince Stearate, Dimethicone, Tocopheryl Acetate (Ve).
MAY CONTAIN: Titanium Dioxide (CI 77891), Iron OXides (CI 77491, 
CI 77492, CI 77499), Red 7 Lake (CI 15850), Ultramarines (CI 77007), Red
 6 Lake (CI 15850), Red 28 Lake (CI 45410). ",,powder,blush,['Vegan'],2016-10-01T18:35:11.086Z,2017-12-23T20:51:21.171Z,http://makeup-api.herokuapp.com/api/v1/products/454.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/454/original/data?1514062281,"[{'hex_value': '#DE7E73', 'colour_name': 'color 1'}, {'hex_value': '#D67088', 'colour_name': 'color 2'}, {'hex_value': '#BB5C5C', 'colour_name': 'color 3'}, {'hex_value': '#99504D', 'colour_name': 'color 4'}]"
47,453,revlon,Revlon Powder Blush ,13.49,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/dd6ee943412a416ecfe9e4a1b2bed107_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/revlon-powder-blush_100975.html,https://well.ca,"Revlon Powder Blush is an ultra-soft, silky powder blush adds a natural flush of color to your 
cheeks and looks freshly applied all day. Enhance your complexion 
instantly.Features:Provides a natural flush of colour with a soft satin finishEnhances cheekbones instantlyEasy to blend, buildable colourAvailable in 9 amazing shades ",5.0,powder,blush,[],2016-10-01T18:35:08.531Z,2017-12-23T20:51:20.125Z,http://makeup-api.herokuapp.com/api/v1/products/453.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/453/original/data?1514062280,"[{'hex_value': '#9D6542', 'colour_name': 'Bronzilla '}, {'hex_value': '#f58f83', 'colour_name': 'Classy Coral '}, {'hex_value': '#f27186', 'colour_name': 'Haute Pink '}, {'hex_value': '#d47476', 'colour_name': 'Mauvelous '}, {'hex_value': '#c98077', 'colour_name': 'Naughty Nude '}, {'hex_value': '#f5989d', 'colour_name': 'Oh Baby Pink '}, {'hex_value': '#ad5063', 'colour_name': 'Wine Not '}]"
48,452,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Blush ,14.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/e8c59b78ebeaec5c4b6aeba49a9ff0f6_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-face-studio-master_88836.html,https://well.ca,"Maybelline Face Studio Master Hi-Light Light Boosting blush formula has an expert 
balance of shade + shimmer illuminator for natural glow. Skin goes 
soft-lit with zero glitz.

		For Best Results: Brush over all shades in palette and gently sweep over 
cheekbones, brow bones, and temples, or anywhere light naturally touches
 the face.

		
	

                    ",5.0,powder,blush,[],2016-10-01T18:35:07.476Z,2017-12-23T20:51:17.460Z,http://makeup-api.herokuapp.com/api/v1/products/452.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/452/original/open-uri20171223-4-1pmofky?1514062277,[]
49,451,physicians formula,Physicians Formula Nude Wear Glowing Nude Blush ,15.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/f315b0da1a165666f67a8755c6f105ec_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/physicians-formula-nude-wear-glowing_90088.html,https://well.ca,"This natural, luxurious blush is so lightweight you'll never even feel 
it. Sheer coverage with a hint of luminosity delivers a lit-from-within 
blushing glow.Airy formula boosts skins natural luminosity, and allows skin’s natural radiance and color to shine through. A
 perfect blend of blush and complexion boosting tones brighten and 
enhance skin tone while adding a touch of naturally radiant color.Hypoallergenic. Fragrance-Free. Gluten Free. Paraben-Free. Non-Comedogenic. Dermatologist approved. ",4.0,powder,blush,['Gluten Free'],2016-10-01T18:35:06.089Z,2017-12-23T21:08:45.444Z,http://makeup-api.herokuapp.com/api/v1/products/451.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/451/original/open-uri20171223-4-1nhe8k?1514063325,[]
50,449,covergirl,CoverGirl Cheekers Blush,6.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/1d1668b02148a8823eb19c1ce4157a4e_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-cheekers-blush_74128.html,https://well.ca,"Blush's basic rules—it has to be easy, and it has to look natural. 
That's Cheekers. Each portable mini-compact gives you a sheer blush that
 goes on to stay true, stay for hours. It's the way to glow!Features: Stays for hoursEasy and naturalDermatologically-tested",5.0,powder,blush,[],2016-10-01T18:35:02.504Z,2017-12-23T21:08:44.000Z,http://makeup-api.herokuapp.com/api/v1/products/449.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/449/original/data?1514063323,[]
51,448,almay,Almay Smart Shade Powder Blush,14.49,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/f939707421649b0ceab58c0534ec44de_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/almay-smart-shade-powder-blush_84485.html,https://well.ca,"Brighten up your complexion with smart shade™ powder blush. This lightweight, 
smooth formula glides on easily and evenly for a look of natural 
radiance. Three shades of bricked color swirl together to create the 
perfect blush shade for your skin.Application Tips: Swirl the brush across the top of the palette.  Sweep across the apples 
of your cheeks.  For an all-over glow, apply subtle strokes across the 
contours of your face.
            ",4.0,powder,blush,[],2016-10-01T18:35:01.157Z,2017-12-23T21:08:43.875Z,http://makeup-api.herokuapp.com/api/v1/products/448.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/448/original/data?1514063323,"[{'hex_value': '#FB9485', 'colour_name': 'Coral  '}, {'hex_value': '#E6AC96', 'colour_name': 'Nude '}, {'hex_value': '#E99DAA', 'colour_name': 'Pink '}]"
52,447,l'oreal,L'Oreal Paris True Match,16.49,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/e4e4827631b874f898d41a90ab3de5a6_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/loreal-paris-true-match_4395.html,https://well.ca,"True Match Blush flawlessly complements your skin's texture and tone and coordinates perfectly with True Match Makeup, Powder, and Concealer.Opti-Match technology creates uniquely true-to-life shades that flawlessly complement your skintone and undertone to perfection, leaving you with the most natural flush of colour imaginable.A unique Opti-BlendTM formula provides a skin-true texture that blends smoothly, never looks chalky or cakey.  Stays fresh and natural looking hour after hour.Oil-free, vitamin-rich, and non-comedogenic.",4.8,powder,blush,[],2016-10-01T18:34:59.254Z,2017-12-23T21:08:46.196Z,http://makeup-api.herokuapp.com/api/v1/products/447.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/447/original/data?1514063326,"[{'hex_value': '#E9B899', 'colour_name': 'Tender Rose '}]"
53,446,physicians formula,Physicians Formula Happy Booster Glow & Mood Boosting Blush,15.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/cd18303ddee33a8e03e0ad53f51e38f1_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/physicians-formula-happy-booster_61134.html,https://well.ca,"Physicians Formula Happy Booster™ Glow & Mood Boosting Blush ultra-soft and blendable blushing powder features a fresh and vibrant mix of blushing tones infused with a pop of colour to create a healthy glow. Multi-reflective pearls provide a soft iridescence to highlight contour and add radiance to cheeks. Infused with our Happy Boost Blend, featuring Happy Skin and Euphoryl, natural plant extracts which have been shown to promote a feeling of happiness by mimicking the effect of Endorphins and helping protect the skin from environmental stress. The sweet scent of Violet provides a feeling of joy each time you apply!Directions for Use: Using a soft powder brush, sweep over entire palette to evenly blend colors. Tap excess powder from brush before applying. Brush over cheeks to define and contour or apply right below cheekbones for a more defined dramatic look.Ingredients: Talc. Zea Mays (Corn) Starch. Dimethicone. Octyldodecyl Stearoyl Stearate. Zinc Stearate. Pentaerythrityl Tetraisostearate. Astrocaryum Murumuru Seed Butter. Helianthus Annuus (Sunflower) Seed Oil. Lecithin. Phytosteryl Canolate. Plukenetia Volubilis Seed Oil. Rhodiola Rosea Root Extract. Rosmarinus Officinalis (Rosemary) Leaf Extract. Theobroma Grandiflorum Seed Butter. Schinus Terebinthifolius Seed Extract. Palm Alcohol. Phenoxyethanol. Potassium Sorbate. Fragrance. May Contain: Carmine. Iron Oxides. Manganese Violet. Mica. Red 6. Red 7 Lake. Red 28 Lake. Red 30 Lake. Titanium Dioxide. Ultramarines. Yellow 5 Lake.Hypoallergenic. Non-comedogenic. Paraben-free. Dermatologist approved.​",4.7,powder,blush,['Gluten Free'],2016-10-01T18:34:58.233Z,2017-12-23T21:08:46.094Z,http://makeup-api.herokuapp.com/api/v1/products/446.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/446/original/data?1514063326,[]
54,445,pure anada,Pure Anada Loose Mineral Luminous Blush,12.0,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/187a238fb2afe03f3f7d0133305d845a_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/pure-anada-loose-mineral-luminous_93630.html,https://well.ca,"Impart a healthy glow, with a Pure Anada luminous mineral blush!Learn how to make your own custom lip balm using your favourite shade with our easy DIY Lip Balm recipe on our blog, The Well!Shade Range: Ingredients: Mica,  Iron Oxides, Ultramarines, May contain: Titanium Dioxide",4.0,powder,blush,"['Canadian', 'Natural']",2016-10-01T18:34:55.831Z,2017-12-23T21:08:45.969Z,http://makeup-api.herokuapp.com/api/v1/products/445.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/445/original/data?1514063325,"[{'hex_value': '#b5665f', 'colour_name': 'Autum (Neutral) '}, {'hex_value': '#8b2d46', 'colour_name': 'Hibiscus (Cool) '}, {'hex_value': '#f69476', 'colour_name': 'Mango Ice (Warm) '}]"
55,444,physicians formula,Physicians Formula Mineral Wear Airbrushing Blush,15.49,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/e096eb4264561b76a90a9a2bfb6cfca2_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/physicians-formula-mineral-wear_70987.html,https://well.ca,"Physicians Formula Mineral Wear Airbrushing Blush is an ultra-fine mineral blush delivers a radiant pop of color with a flawless airbrushed finish.Directions: Buff on blush over cheekbones to define and contour or apply right below
 cheekbones for amore defined and dramatic look. For the most even 
application, be sure to tap excess powder from brush before applying.Ingredients: Mica, Boron Nitride, Zinc Stearate, Lauroyl Lysine, Tricaprylin, 
Magnesium Silicate, Camellia Oleifera Leaf Extract, Chamomilla Recutita 
(Matricaria) Flower Extract, Ginkgo Biloba Leaf Extract, Panax Ginseng 
Root Extract, Carthamus Tinctorius (Safflower) Seed Oil, Tocopheryl 
Acetate, Retinyl Palmitate, Ascorbyl Palmitate, Chlorphenesin, Potassium
 Sorbate, Sodium Dehydroacetate, May Contain: Iron Oxides, Titanium 
Dioxide, Zinc OxideHypoallergenic. Fragrance-Free. Paraben-Free. Gluten Free.  Dermatologist approved. Non-Comedogenic.",4.8,powder,blush,['Gluten Free'],2016-10-01T18:34:53.304Z,2017-12-23T21:08:45.797Z,http://makeup-api.herokuapp.com/api/v1/products/444.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/444/original/open-uri20171223-4-20adlg?1514063325,"[{'hex_value': '#e19792', 'colour_name': 'Natural (7859C) '}, {'hex_value': '#faaab5', 'colour_name': 'Rose (7860C) '}]"
56,443,covergirl,CoverGirl Instant Cheekbones Contouring Blush,7.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/5361038d5de79bedaca6c64b48271161_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-instant-cheekbones_33230.html,https://well.ca,"Want great bone structure? Instant Cheekbones Contouring Blush lets you 
create them instantly and easily. Each compact contains three expertly 
coordinated shades that add natural-looking contour, so you can look 
like you were born with great cheekbones, anytime!Features:​3 Complementary skin-flushed shades contour your cheekbonesLightweightDermatologically testedBlendable",3.3,powder,blush,[],2016-10-01T18:34:52.147Z,2017-12-23T21:08:45.693Z,http://makeup-api.herokuapp.com/api/v1/products/443.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/443/original/data?1514063325,[]
57,442,physicians formula,Physicians Formula Happy Booster Glow & Mood Boosting Powder,19.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/f79082caeb5359d5927f1a4a0aecf3b8_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/physicians-formula-happy-booster_61125.html,https://well.ca,"Physicians Formula Happy Booster™ Glow & Mood Boosting Powder is an ultra-smooth, perfecting powder in a complementary palette of colour. It blends together to even out skin tone with a flawless radiance. Vibrant pink heart gives cheeks a healthy pop of colour. Infused with our Happy Boost Blend, featuring Happy Skin and Euphoryl, natural plant extracts which have been shown to promote a feeling of happiness by mimicking the effect of Endorphins and helping protect the skin from environmental stress. The sweet scent of Violet provides a feeling of joy each time you apply.Directions for Use: May be worn alone or over makeup. Blend all shades together and brush on powder evenly over face and neck to even out skin tone with a happy glow. For an extra pop of color, sweep brush over the pink heart and apply on cheeks. For best results on dry to very dry skin, apply moisturizer prior to using powder.Ingredients: Talc. Zea Mays (Corn) Starch. Dimethicone. Octyldodecyl Stearoyl Stearate. Pentaerythrityl Tetraisostearate. Astrocaryum Murumuru Seed Butter. Helianthus Annuus (Sunflower) Seed Oil. Lecithin. Phytosteryl Canolate. Plukenetia Volubilis Seed Oil. Rhodiola Rosea Root Extract. Rosmarinus Officinalis (Rosemary) Leaf Extract. Theobroma Grandiflorum Seed Butter. Schinus Terebinthifolius Seed Extract. Palm Alcohol. Phenoxyethanol. Potassium Sorbate. Fragrance. May Contain: Carmine. Iron Oxides. Manganese Violet. Mica. Red 6. Red 7 Lake. Red 28 Lake. Red 30 Lake. Titanium Dioxide. Ultramarines. Yellow 5 Lake.Hypoallergenic. Paraben free. Dermatologist approved. Non-Comedogenic.",4.8,powder,blush,['Gluten Free'],2016-10-01T18:34:50.790Z,2017-12-23T21:08:45.578Z,http://makeup-api.herokuapp.com/api/v1/products/442.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/442/original/open-uri20171223-4-dmq85z?1514063325,[]
58,441,e.l.f.,e.l.f. Studio Blush Palette Light,9.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/9afdb02a47f0a04fe1f7aa78c5a49f63_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/elf-studio-blush-palette-light_99360.html,https://well.ca,"This beautiful blush palette holds 4 gorgeous shades to mix and match 
throughout the year for a custom blended color. Great for contouring, 
shading, sculpting, and highlighting, these silky smooth blushes create a
 beautiful pigmented glow. With a mixture of complimentary matte and 
shimmer finishes, you can achieve a professional look every time.Ingredients: Mica, Talc, Ethylhexyl Palmitate, Silica, Nylon-12, PTFE, Zince Stearate, Dimethicone, Tocopheryl Acetate (Ve).
MAY CONTAIN: Titanium Dioxide (CI 77891), Iron OXides (CI 77491, 
CI 77492, CI 77499), Red 7 Lake (CI 15850), Ultramarines (CI 77007), Red
 6 Lake (CI 15850), Red 28 Lake (CI 45410). ",4.7,powder,blush,['Vegan'],2016-10-01T18:34:49.620Z,2017-12-23T21:08:45.339Z,http://makeup-api.herokuapp.com/api/v1/products/441.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/441/original/data?1514063325,"[{'hex_value': '#EA8DA4', 'colour_name': 'color 1'}, {'hex_value': '#D58A68', 'colour_name': 'color 2'}, {'hex_value': '#CC646C', 'colour_name': 'color 3'}, {'hex_value': '#E3756F', 'colour_name': 'color 4'}]"
59,440,pure anada,Pure Anada Loose Mineral Velvet Matte Blush ,12.0,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/47169d3a86232fa7eec3a0c43ed1ad06_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/pure-anada-loose-mineral-velvet_83216.html,https://well.ca,"Pure Anada Loose Mineral Velvet Matte Blush gives your cheeks a soft sweep of subtle color. Comes packaged in a 3 g sifter jar. Shade Range: Ingredients: Mica, Calcium Carbonate, Iron Oxides, Ultramarines, May contain: Titanium Dioxide",4.5,powder,blush,"['Canadian', 'Natural']",2016-10-01T18:34:47.620Z,2017-12-23T21:08:45.234Z,http://makeup-api.herokuapp.com/api/v1/products/440.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/440/original/data?1514063325,"[{'hex_value': '#9B593E', 'colour_name': 'Twig Blush (Neutral Tones) '}, {'hex_value': '#A25156', 'colour_name': 'Berry Blush (Cool Tones) '}, {'hex_value': '#AC564D', 'colour_name': 'Apricot Blush (Warm Tones) '}]"
60,439,maybelline,Maybelline Fit Me Blush,10.29,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/53d5f825461117c0d96946e1029510b0_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-fit-me-blush_31269.html,https://well.ca,"Maybelline Fit Me Blush has lightweight pigments blend easily and wear evenly. It provides a natural, fade-proof cheek color that leaves skin the way it was meant to be...fresh, breathing, and natural.

For Best Results: For soft, natural look, brush along cheekbone, sweeping upward.",4.8,powder,blush,[],2016-10-01T18:34:46.302Z,2017-12-23T21:08:45.097Z,http://makeup-api.herokuapp.com/api/v1/products/439.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/439/original/open-uri20171223-4-1max36x?1514063325,"[{'hex_value': '#FB8684', 'colour_name': 'Deep Coral  '}, {'hex_value': '#F27988', 'colour_name': 'Deep Rose '}, {'hex_value': '#C94A50', 'colour_name': 'Deep Wine '}, {'hex_value': '#FFAAAF', 'colour_name': 'Light Rose '}, {'hex_value': '#FC9D8F', 'colour_name': 'Medium Coral  '}, {'hex_value': '#E89890', 'colour_name': 'Medium Nude '}, {'hex_value': '#FF93A0', 'colour_name': 'Medium Pink '}]"
